PedidoID,DataPedido,ClienteID,NomeCliente,Cidade,UF,Latitude,Longitude,Produto,CategoriaProduto,Quantidade,ValorUnitario,Transportadora,DataEnvio,DataEntregaPrevista,DataEntregaReal,StatusEntrega,CustoFrete,DistanciaKM,AvaliacaoCliente,CodigoRastreio,PesoKG,TipoTransporte,PrioridadeEntrega,StatusPagamento,DataPagamento
1420,2025-01-16,C189,JULIANA BARBOSA,CARUARU,PE,-8.2846,-35.9699,MOCHILA ESCOLAR,ACESSÓRIOS,3,149.9,ENTREGA CERTA,2025-01-18,2025-01-22,2025-01-23,Entregue no prazo,15.78,2516,2,HVXJZHN7KGQG,5.73,Marítimo,Urgente,Pago,2025-01-16
1421,2025-02-11,C550,JOÃO ALMEIDA,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,"SMART TV 50""",ELETRÔNICOS,2,2599.0,NORTE EXPRESS,2025-02-12,2025-02-19,2025-02-19,Entregue no prazo,31.83,1177,1,U3LVMCAPEDJQ,28.88,Aéreo,Normal,Pendente,
1422,2025-02-13,C612,JOÃO ALMEIDA,TERESINA,PI,-5.0919,-42.8034,NOTEBOOK PRO 15,ELETRÔNICOS,1,4999.0,SUL CARGO,2025-02-16,2025-02-20,2025-02-20,Em trânsito,77.65,3121,5,VZR83L96QT0W,18.61,Rodoviário,Urgente,Estornado,
1423,2025-01-19,C397,JULIANA BARBOSA,BELO HORIZONTE,MG,-19.9167,-43.9345,MOUSE GAMER,ELETRÔNICOS,3,159.9,NORDESTE RÁPIDO,2025-01-20,2025-01-25,2025-01-25,Cancelado,54.24,775,4,CT5WAZ4REI2O,4.58,Marítimo,Urgente,Estornado,
1424,2025-01-03,C711,BEATRIZ NUNES,CAMPINAS,SP,-22.9056,-47.0608,JAQUETA COURO,VESTUÁRIO,3,599.9,BRASIL LOGÍSTICA,2025-01-05,2025-01-12,2025-01-13,Entregue com atraso,65.7,1739,5,1DNJFXQBOD8X,8.84,Marítimo,Normal,Pago,2025-01-03
1425,2025-02-14,C011,ANDRÉ SOUZA,FORTALEZA,CE,-3.7319,-38.5267,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,NORTE EXPRESS,2025-02-15,2025-02-18,2025-02-19,Cancelado,40.47,670,2,R82KLOISUQB1,29.19,Marítimo,Econômica,Pago,2025-02-14
1426,2025-01-13,C986,SIMONE CARDOSO,BELO HORIZONTE,MG,-19.9167,-43.9345,CAMISETA POLO,VESTUÁRIO,3,79.9,BRASIL LOGÍSTICA,2025-01-16,2025-01-21,2025-01-23,Entregue no prazo,68.54,2742,1,TGI4Z37VGLJU,29.15,Rodoviário,Normal,Estornado,
1427,2025-03-01,C159,THIAGO FERNANDES,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,2,499.9,SUL CARGO,2025-03-03,2025-03-05,2025-03-05,Cancelado,60.98,1572,4,1I8ZQV7J260M,28.35,Rodoviário,Normal,Estornado,
1428,2025-01-14,C354,PATRÍCIA GOMES,PETROLINA,PE,-9.3891,-40.5033,TECLADO MECÂNICO,ELETRÔNICOS,3,299.9,NORTE EXPRESS,2025-01-17,2025-01-19,2025-01-19,Entregue no prazo,45.49,2973,3,MTKM835FNBEE,14.85,Aéreo,Urgente,Pago,2025-01-14
1429,2025-01-03,C695,JOÃO ALMEIDA,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,CAFETEIRA PLUS,ELETRODOMÉSTICOS,3,349.9,CENTRO-OESTE CARGO,2025-01-06,2025-01-12,2025-01-12,Entregue com atraso,49.14,388,3,RKC1Z4677E0J,22.12,Marítimo,Econômica,Pendente,
1430,2025-01-13,C131,LUCAS PEREIRA,PALMAS,TO,-10.184,-48.3336,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,2,249.9,CENTRO-OESTE CARGO,2025-01-16,2025-01-21,2025-01-21,Em trânsito,33.27,1996,1,GR0GCE7VJ00A,6.4,Marítimo,Normal,Pago,2025-01-16
1431,2025-02-18,C520,BRUNO LIMA,RECIFE,PE,-8.0476,-34.877,SMARTWATCH FIT,ACESSÓRIOS,1,499.9,NORDESTE RÁPIDO,2025-02-20,2025-02-26,2025-02-27,Entregue com atraso,23.08,3414,2,X2S3BIII12UP,9.76,Marítimo,Urgente,Estornado,
1432,2025-01-31,C354,BRUNO LIMA,BRASÍLIA,DF,-15.8267,-47.9218,JAQUETA COURO,VESTUÁRIO,3,599.9,ENTREGA CERTA,2025-02-02,2025-02-08,2025-02-08,Entregue com atraso,47.07,1903,2,IXCHTIMRV1NZ,6.61,Rodoviário,Econômica,Pendente,
1433,2025-01-06,C724,RAFAEL MARTINS,ARACAJU,SE,-10.9472,-37.0731,CHUTEIRA PRO,VESTUÁRIO,3,349.9,SUL CARGO,2025-01-07,2025-01-13,2025-01-15,Em trânsito,39.96,1427,4,JL4ZOW1HR1J5,6.72,Aéreo,Urgente,Pendente,
1434,2025-01-12,C906,CARLA MENDES,TERESINA,PI,-5.0919,-42.8034,MOUSE GAMER,ELETRÔNICOS,2,159.9,ENTREGA CERTA,2025-01-14,2025-01-17,2025-01-17,Cancelado,55.65,3266,5,9ZPIQZO3NXOX,11.23,Rodoviário,Econômica,Estornado,
1435,2025-02-25,C429,RENATA LIMA,BRASÍLIA,DF,-15.8267,-47.9218,MOCHILA ESCOLAR,ACESSÓRIOS,2,149.9,NORDESTE RÁPIDO,2025-02-26,2025-03-03,2025-03-05,Cancelado,39.33,139,1,PNAZFEPB35OE,17.27,Aéreo,Urgente,Pendente,
1436,2025-01-08,C155,RENATA LIMA,PORTO ALEGRE,RS,-30.0346,-51.2177,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,RÁPIDO EXPRESS,2025-01-11,2025-01-14,2025-01-16,Entregue no prazo,47.16,928,3,V5AWF62IZTBC,27.02,Marítimo,Normal,Estornado,
1437,2025-01-25,C200,MARCOS SILVA,MANAUS,AM,-3.119,-60.0217,SMARTWATCH FIT,ACESSÓRIOS,2,499.9,SUL CARGO,2025-01-28,2025-02-02,2025-02-02,Entregue no prazo,19.84,1308,4,YRO8A8X232OS,14.34,Rodoviário,Normal,Estornado,
1438,2025-02-03,C294,THIAGO FERNANDES,CURITIBA,PR,-25.4284,-49.2733,CAFETEIRA PLUS,ELETRODOMÉSTICOS,1,349.9,NORDESTE RÁPIDO,2025-02-06,2025-02-12,2025-02-14,Entregue no prazo,79.71,783,3,5R7V5AWOU54R,15.26,Aéreo,Urgente,Estornado,
1439,2025-02-21,C993,PATRÍCIA GOMES,SALVADOR,BA,-12.9777,-38.5016,FONE BLUETOOTH,ELETRÔNICOS,3,199.9,CENTRO-OESTE CARGO,2025-02-23,2025-03-02,2025-03-02,Cancelado,70.12,1639,2,UG51N3H6ZIVL,16.37,Marítimo,Normal,Estornado,
1440,2025-01-01,C417,ANA COSTA,BRASÍLIA,DF,-15.8267,-47.9218,CHUTEIRA PRO,VESTUÁRIO,3,349.9,CENTRO-OESTE CARGO,2025-01-02,2025-01-09,2025-01-09,Em trânsito,18.98,3490,2,B993973VDFHN,13.6,Marítimo,Urgente,Pendente,
1441,2025-02-09,C557,LUCAS PEREIRA,CAMPINAS,SP,-22.9056,-47.0608,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,2,249.9,BRASIL LOGÍSTICA,2025-02-10,2025-02-13,2025-02-15,Cancelado,32.61,3071,5,0RJAFXLSLJBD,17.01,Rodoviário,Econômica,Pago,2025-02-11
1442,2025-02-08,C593,DIEGO ARAÚJO,CAMPO GRANDE,MS,-20.4697,-54.6201,PANELA ELÉTRICA,ELETRODOMÉSTICOS,2,299.9,RÁPIDO EXPRESS,2025-02-10,2025-02-12,2025-02-12,Entregue no prazo,21.72,2294,3,KLTUCMN22KKE,8.28,Aéreo,Econômica,Estornado,
1443,2025-01-17,C375,DIEGO ARAÚJO,CAMPO GRANDE,MS,-20.4697,-54.6201,AR CONDICIONADO,ELETRODOMÉSTICOS,1,1899.0,CENTRO-OESTE CARGO,2025-01-18,2025-01-24,2025-01-24,Entregue com atraso,24.23,2670,3,E5KEUJKPLS4E,6.35,Marítimo,Urgente,Pago,2025-01-21
1444,2025-01-29,C710,RAFAEL MARTINS,MANAUS,AM,-3.119,-60.0217,AR CONDICIONADO,ELETRODOMÉSTICOS,1,1899.0,CENTRO-OESTE CARGO,2025-02-01,2025-02-06,2025-02-07,Em trânsito,33.56,762,5,8DYUATNLBQTI,6.56,Marítimo,Urgente,Pago,2025-02-02
1445,2025-02-10,C599,RENATA LIMA,RECIFE,PE,-8.0476,-34.877,TABLET Z10,ELETRÔNICOS,3,1299.9,BRASIL LOGÍSTICA,2025-02-11,2025-02-16,2025-02-16,Entregue no prazo,16.62,795,1,C85T1OUY7TTZ,5.91,Aéreo,Urgente,Pago,2025-02-13
1446,2025-01-11,C702,PAULO HENRIQUE,ARACAJU,SE,-10.9472,-37.0731,RELÓGIO DIGITAL,ACESSÓRIOS,3,199.9,RÁPIDO EXPRESS,2025-01-14,2025-01-19,2025-01-19,Entregue no prazo,63.85,262,3,872XVHTSAKSK,9.1,Marítimo,Urgente,Pago,2025-01-11
1447,2025-02-16,C900,CLÁUDIA TEIXEIRA,JOÃO PESSOA,PB,-7.115,-34.8641,FONE BLUETOOTH,ELETRÔNICOS,2,199.9,NORDESTE RÁPIDO,2025-02-17,2025-02-22,2025-02-22,Cancelado,30.18,3036,2,L3L63HA4H52K,24.14,Aéreo,Urgente,Pendente,
1448,2025-02-20,C305,DIEGO ARAÚJO,TERESINA,PI,-5.0919,-42.8034,JAQUETA COURO,VESTUÁRIO,3,599.9,ENTREGA CERTA,2025-02-22,2025-02-24,2025-02-25,Em trânsito,36.4,1352,5,TNX7WX4SL64V,12.49,Marítimo,Econômica,Pago,2025-02-25
1449,2025-02-17,C738,MARCOS SILVA,SALVADOR,BA,-12.9777,-38.5016,TECLADO MECÂNICO,ELETRÔNICOS,1,299.9,ENTREGA CERTA,2025-02-20,2025-02-22,2025-02-22,Entregue com atraso,51.09,357,2,E5N07XQJL512,21.65,Rodoviário,Normal,Pendente,
1450,2025-02-16,C925,DIEGO ARAÚJO,RIO DE JANEIRO,RJ,-22.9068,-43.1729,AR CONDICIONADO,ELETRODOMÉSTICOS,2,1899.0,AMAZÔNIA CARGO,2025-02-17,2025-02-21,2025-02-21,Entregue no prazo,71.78,212,4,6L79M1E1OZWD,18.21,Aéreo,Normal,Estornado,
1451,2025-02-17,C163,CLÁUDIA TEIXEIRA,CAMPINAS,SP,-22.9056,-47.0608,PANELA ELÉTRICA,ELETRODOMÉSTICOS,3,299.9,ENTREGA CERTA,2025-02-18,2025-02-20,2025-02-20,Entregue no prazo,23.57,1734,5,MZ3ZAGMX38XB,4.41,Aéreo,Urgente,Pago,2025-02-22
1452,2025-01-28,C287,SIMONE CARDOSO,PETROLINA,PE,-9.3891,-40.5033,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,NORTE EXPRESS,2025-01-30,2025-02-05,2025-02-05,Em trânsito,51.37,589,1,HGN39SLV9VQD,12.59,Marítimo,Normal,Pendente,
1453,2025-02-25,C914,THIAGO FERNANDES,PORTO ALEGRE,RS,-30.0346,-51.2177,HD EXTERNO 1TB,ELETRÔNICOS,1,349.9,NORDESTE RÁPIDO,2025-02-28,2025-03-04,2025-03-04,Em trânsito,77.2,1134,2,YEYNI8W5U2XX,6.67,Aéreo,Urgente,Estornado,
1454,2025-01-30,C703,SIMONE CARDOSO,MACEIÓ,AL,-9.6498,-35.7089,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,3,499.9,AMAZÔNIA CARGO,2025-02-02,2025-02-09,2025-02-09,Cancelado,73.06,2446,5,EPA8S45OUB0Y,23.29,Rodoviário,Normal,Estornado,
1455,2025-01-24,C041,THIAGO FERNANDES,CURITIBA,PR,-25.4284,-49.2733,RELÓGIO DIGITAL,ACESSÓRIOS,1,199.9,BRASIL LOGÍSTICA,2025-01-26,2025-02-01,2025-02-01,Entregue no prazo,52.15,1560,3,IBY24V2M0V61,4.06,Rodoviário,Normal,Estornado,
1456,2025-02-04,C705,CLÁUDIA TEIXEIRA,BOA VISTA,RR,2.8197,-60.6733,IMPRESSORA LASER,ELETRÔNICOS,1,899.9,RÁPIDO EXPRESS,2025-02-06,2025-02-13,2025-02-14,Entregue no prazo,78.37,571,5,EA368MF5OHES,2.7,Aéreo,Normal,Pago,2025-02-05
1457,2025-01-10,C969,THIAGO FERNANDES,BOA VISTA,RR,2.8197,-60.6733,SMARTWATCH FIT,ACESSÓRIOS,2,499.9,NORDESTE RÁPIDO,2025-01-13,2025-01-20,2025-01-22,Entregue no prazo,18.11,3027,4,4T367SNK30QA,29.25,Marítimo,Econômica,Pendente,
1458,2025-01-29,C243,JULIANA BARBOSA,ARACAJU,SE,-10.9472,-37.0731,MOCHILA ESCOLAR,ACESSÓRIOS,3,149.9,ENTREGA CERTA,2025-01-30,2025-02-04,2025-02-06,Em trânsito,47.53,3419,5,BYRJJZVS2CF2,8.26,Marítimo,Econômica,Pendente,
1459,2025-01-22,C918,FERNANDA ROCHA,PALMAS,TO,-10.184,-48.3336,CAFETEIRA PLUS,ELETRODOMÉSTICOS,2,349.9,CENTRO-OESTE CARGO,2025-01-23,2025-01-25,2025-01-25,Entregue no prazo,33.53,2168,4,5ZEBU44GL6RQ,15.8,Marítimo,Normal,Estornado,
1460,2025-01-28,C044,PATRÍCIA GOMES,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,RELÓGIO DIGITAL,ACESSÓRIOS,2,199.9,NORDESTE RÁPIDO,2025-01-30,2025-02-02,2025-02-04,Em trânsito,32.61,1393,1,X8XZWU1C0SDW,1.13,Aéreo,Urgente,Pendente,
1461,2025-01-03,C282,LUCAS PEREIRA,SÃO PAULO,SP,-23.5505,-46.6333,MOUSE GAMER,ELETRÔNICOS,2,159.9,RÁPIDO EXPRESS,2025-01-05,2025-01-08,2025-01-09,Cancelado,38.17,2248,1,A9QW99J7BZAP,25.22,Marítimo,Normal,Pendente,
1462,2025-02-22,C870,THIAGO FERNANDES,SÃO LUÍS,MA,-2.5387,-44.2825,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,NORTE EXPRESS,2025-02-23,2025-02-28,2025-03-02,Cancelado,27.46,311,3,A66YOU3KUJG1,5.58,Aéreo,Normal,Estornado,
1463,2025-02-08,C990,MARCOS SILVA,RECIFE,PE,-8.0476,-34.877,IMPRESSORA LASER,ELETRÔNICOS,2,899.9,RÁPIDO EXPRESS,2025-02-11,2025-02-13,2025-02-13,Entregue com atraso,51.49,903,4,KU4FEKCFT5BR,14.31,Marítimo,Normal,Pendente,
1464,2025-01-18,C633,BEATRIZ NUNES,PORTO VELHO,RO,-8.7619,-63.9039,IMPRESSORA LASER,ELETRÔNICOS,2,899.9,CENTRO-OESTE CARGO,2025-01-19,2025-01-21,2025-01-22,Entregue com atraso,21.59,2269,2,TCXTKLYH8T68,7.82,Aéreo,Econômica,Pendente,
1465,2025-01-02,C565,MARIA SANTOS,SALVADOR,BA,-12.9777,-38.5016,RELÓGIO DIGITAL,ACESSÓRIOS,1,199.9,BRASIL LOGÍSTICA,2025-01-03,2025-01-08,2025-01-08,Cancelado,47.82,85,1,HETNYIZA8QYN,22.56,Aéreo,Normal,Pendente,
1466,2025-01-21,C188,MARCOS SILVA,BOA VISTA,RR,2.8197,-60.6733,TABLET Z10,ELETRÔNICOS,2,1299.9,NORTE EXPRESS,2025-01-23,2025-01-25,2025-01-27,Em trânsito,69.4,2725,1,6RXHDUAVMMQT,12.84,Marítimo,Urgente,Pago,2025-01-21
1467,2025-01-30,C837,MARCOS SILVA,PORTO VELHO,RO,-8.7619,-63.9039,TECLADO MECÂNICO,ELETRÔNICOS,2,299.9,SUL CARGO,2025-02-02,2025-02-07,2025-02-07,Cancelado,61.3,2573,4,22DYV2225NFW,3.74,Marítimo,Normal,Pago,2025-01-30
1468,2025-01-20,C022,CARLA MENDES,CURITIBA,PR,-25.4284,-49.2733,TABLET Z10,ELETRÔNICOS,2,1299.9,AMAZÔNIA CARGO,2025-01-21,2025-01-24,2025-01-24,Em trânsito,23.64,2926,5,P94AAI591RNV,16.67,Aéreo,Urgente,Estornado,
1469,2025-01-16,C667,ANDRÉ SOUZA,PORTO VELHO,RO,-8.7619,-63.9039,CAFETEIRA PLUS,ELETRODOMÉSTICOS,3,349.9,SUL CARGO,2025-01-19,2025-01-24,2025-01-24,Em trânsito,22.01,1317,2,N77GD0PJLWJQ,7.86,Aéreo,Normal,Estornado,
1470,2025-02-24,C866,PAULO HENRIQUE,BELÉM,PA,-1.4558,-48.4902,RELÓGIO DIGITAL,ACESSÓRIOS,3,199.9,ENTREGA CERTA,2025-02-27,2025-03-06,2025-03-06,Entregue com atraso,63.02,259,3,VDDGTCKMPVPJ,27.94,Rodoviário,Normal,Estornado,
1471,2025-02-01,C523,RENATA LIMA,BELÉM,PA,-1.4558,-48.4902,TECLADO MECÂNICO,ELETRÔNICOS,1,299.9,CENTRO-OESTE CARGO,2025-02-02,2025-02-07,2025-02-09,Cancelado,77.18,2865,4,ZOO23R4CYEZF,5.64,Rodoviário,Urgente,Pendente,
1472,2025-02-04,C355,JULIANA BARBOSA,PALMAS,TO,-10.184,-48.3336,"SMART TV 50""",ELETRÔNICOS,2,2599.0,ENTREGA CERTA,2025-02-07,2025-02-14,2025-02-14,Entregue com atraso,56.35,2302,4,Z4ITC7KG632J,5.98,Aéreo,Urgente,Pago,2025-02-05
1473,2025-02-09,C286,MARIA SANTOS,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,JAQUETA COURO,VESTUÁRIO,1,599.9,CENTRO-OESTE CARGO,2025-02-11,2025-02-17,2025-02-17,Cancelado,36.0,2577,5,EKYUUMUOOZQU,7.13,Rodoviário,Econômica,Pendente,
1474,2025-02-23,C426,THIAGO FERNANDES,VITÓRIA,ES,-20.3155,-40.3128,"SMART TV 50""",ELETRÔNICOS,1,2599.0,ENTREGA CERTA,2025-02-25,2025-02-27,2025-02-27,Em trânsito,28.06,235,2,EPBEBMZ5N1M9,13.62,Marítimo,Urgente,Estornado,
1475,2025-02-25,C264,MARIA SANTOS,PORTO VELHO,RO,-8.7619,-63.9039,IMPRESSORA LASER,ELETRÔNICOS,1,899.9,BRASIL LOGÍSTICA,2025-02-26,2025-03-03,2025-03-05,Entregue no prazo,46.27,2584,3,R69UA1WC36FJ,5.8,Rodoviário,Econômica,Pago,2025-02-28
1476,2025-02-28,C402,LUCAS PEREIRA,ARACAJU,SE,-10.9472,-37.0731,"SMART TV 50""",ELETRÔNICOS,3,2599.0,NORTE EXPRESS,2025-03-01,2025-03-03,2025-03-03,Cancelado,51.27,1711,5,9DOGRSTTVRLG,5.8,Aéreo,Econômica,Estornado,
1477,2025-01-16,C610,MARCOS SILVA,BELO HORIZONTE,MG,-19.9167,-43.9345,MOCHILA ESCOLAR,ACESSÓRIOS,3,149.9,AMAZÔNIA CARGO,2025-01-19,2025-01-22,2025-01-22,Em trânsito,64.51,2101,3,V5RAHGWAKA0A,0.52,Marítimo,Econômica,Estornado,
1478,2025-01-30,C124,JULIANA BARBOSA,MACEIÓ,AL,-9.6498,-35.7089,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,3,499.9,BRASIL LOGÍSTICA,2025-02-01,2025-02-04,2025-02-04,Entregue com atraso,77.65,2002,2,L2Z3E6K259GS,1.2,Rodoviário,Econômica,Estornado,
1479,2025-02-07,C045,THIAGO FERNANDES,ARACAJU,SE,-10.9472,-37.0731,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,3,249.9,ENTREGA CERTA,2025-02-10,2025-02-12,2025-02-14,Cancelado,69.96,3489,1,XM5FZ8VY7LOH,26.16,Aéreo,Econômica,Pendente,
1480,2025-01-12,C185,RENATA LIMA,BRASÍLIA,DF,-15.8267,-47.9218,CAMISETA POLO,VESTUÁRIO,3,79.9,BRASIL LOGÍSTICA,2025-01-14,2025-01-19,2025-01-20,Em trânsito,50.86,2015,2,KK50C9U9L383,29.49,Rodoviário,Normal,Pendente,
1481,2025-01-02,C761,THIAGO FERNANDES,CURITIBA,PR,-25.4284,-49.2733,IMPRESSORA LASER,ELETRÔNICOS,3,899.9,AMAZÔNIA CARGO,2025-01-04,2025-01-10,2025-01-10,Entregue no prazo,54.4,1330,3,V6I0VY0404V6,7.15,Marítimo,Normal,Pago,2025-01-05
1482,2025-02-03,C700,LUCAS PEREIRA,BELO HORIZONTE,MG,-19.9167,-43.9345,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,NORDESTE RÁPIDO,2025-02-06,2025-02-10,2025-02-10,Cancelado,39.07,1979,3,TJLMVT1VBYNI,9.94,Rodoviário,Normal,Pago,2025-02-05
1483,2025-02-17,C217,BRUNO LIMA,SALVADOR,BA,-12.9777,-38.5016,PANELA ELÉTRICA,ELETRODOMÉSTICOS,2,299.9,RÁPIDO EXPRESS,2025-02-18,2025-02-23,2025-02-25,Cancelado,28.48,2426,5,CWECL0QEEQTJ,2.3,Rodoviário,Normal,Estornado,
1484,2025-02-11,C790,PATRÍCIA GOMES,ARACAJU,SE,-10.9472,-37.0731,CHUTEIRA PRO,VESTUÁRIO,1,349.9,CENTRO-OESTE CARGO,2025-02-13,2025-02-19,2025-02-19,Cancelado,78.88,3440,4,TWAJCVBSCE4G,3.97,Aéreo,Econômica,Estornado,
1485,2025-01-24,C573,BRUNO LIMA,MANAUS,AM,-3.119,-60.0217,NOTEBOOK PRO 15,ELETRÔNICOS,3,4999.0,BRASIL LOGÍSTICA,2025-01-27,2025-01-29,2025-01-29,Entregue no prazo,23.94,1737,5,QQMR80BBUOS9,10.44,Marítimo,Urgente,Pago,2025-01-29
1486,2025-02-27,C924,RAFAEL MARTINS,PALMAS,TO,-10.184,-48.3336,"SMART TV 50""",ELETRÔNICOS,3,2599.0,BRASIL LOGÍSTICA,2025-03-02,2025-03-07,2025-03-07,Em trânsito,45.61,1318,2,C75ULJ2915JC,0.98,Marítimo,Econômica,Pendente,
1487,2025-02-05,C112,PATRÍCIA GOMES,MANAUS,AM,-3.119,-60.0217,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,3,249.9,CENTRO-OESTE CARGO,2025-02-07,2025-02-10,2025-02-10,Em trânsito,21.69,980,4,ZE38BU9KVFLJ,28.9,Aéreo,Econômica,Estornado,
1488,2025-01-02,C718,MARCOS SILVA,PORTO VELHO,RO,-8.7619,-63.9039,CAMISETA POLO,VESTUÁRIO,2,79.9,ENTREGA CERTA,2025-01-03,2025-01-10,2025-01-11,Entregue com atraso,23.87,1106,5,Q3V18S3KQWP9,23.43,Marítimo,Normal,Estornado,
1489,2025-01-03,C322,RENATA LIMA,GOIÂNIA,GO,-16.6869,-49.2648,FONE BLUETOOTH,ELETRÔNICOS,3,199.9,NORDESTE RÁPIDO,2025-01-05,2025-01-11,2025-01-11,Cancelado,33.26,695,5,VJUJVOBD6ZBF,7.03,Marítimo,Normal,Pago,2025-01-07
1490,2025-03-01,C694,DIEGO ARAÚJO,CURITIBA,PR,-25.4284,-49.2733,SMARTWATCH FIT,ACESSÓRIOS,3,499.9,ENTREGA CERTA,2025-03-03,2025-03-05,2025-03-07,Entregue no prazo,47.97,179,3,NPPNWMBTTK75,13.35,Marítimo,Normal,Pendente,
1491,2025-02-22,C572,MARIA SANTOS,MACEIÓ,AL,-9.6498,-35.7089,AR CONDICIONADO,ELETRODOMÉSTICOS,1,1899.0,NORTE EXPRESS,2025-02-25,2025-03-04,2025-03-04,Cancelado,39.45,3267,5,HQ12IRIW427N,19.66,Aéreo,Urgente,Estornado,
1492,2025-02-15,C714,ANA COSTA,BOA VISTA,RR,2.8197,-60.6733,SMARTWATCH FIT,ACESSÓRIOS,2,499.9,RÁPIDO EXPRESS,2025-02-16,2025-02-22,2025-02-22,Entregue no prazo,62.97,973,4,S4OB07PADHBN,13.33,Rodoviário,Urgente,Estornado,
1493,2025-01-14,C200,FERNANDA ROCHA,PALMAS,TO,-10.184,-48.3336,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,3,499.9,SUL CARGO,2025-01-15,2025-01-17,2025-01-17,Entregue no prazo,18.46,1125,4,6BRZ9UILBLEV,9.98,Aéreo,Urgente,Estornado,
1494,2025-01-09,C614,MARCOS SILVA,RECIFE,PE,-8.0476,-34.877,"SMART TV 50""",ELETRÔNICOS,2,2599.0,ENTREGA CERTA,2025-01-10,2025-01-15,2025-01-16,Cancelado,45.87,823,1,P6EDKROOBEU6,5.65,Marítimo,Econômica,Estornado,
1495,2025-01-02,C383,BEATRIZ NUNES,BELO HORIZONTE,MG,-19.9167,-43.9345,MOCHILA ESCOLAR,ACESSÓRIOS,1,149.9,AMAZÔNIA CARGO,2025-01-04,2025-01-11,2025-01-11,Em trânsito,35.54,643,2,N2H0CM82WZCN,16.27,Rodoviário,Econômica,Pendente,
1496,2025-02-10,C589,ANA COSTA,MACEIÓ,AL,-9.6498,-35.7089,CAFETEIRA PLUS,ELETRODOMÉSTICOS,1,349.9,RÁPIDO EXPRESS,2025-02-12,2025-02-15,2025-02-15,Cancelado,68.55,978,5,POQNP7G19DAO,21.68,Rodoviário,Urgente,Estornado,
1497,2025-02-12,C720,SIMONE CARDOSO,PORTO ALEGRE,RS,-30.0346,-51.2177,AR CONDICIONADO,ELETRODOMÉSTICOS,3,1899.0,NORDESTE RÁPIDO,2025-02-14,2025-02-19,2025-02-20,Em trânsito,42.59,190,5,PZYS9J859HCN,17.09,Rodoviário,Urgente,Pago,2025-02-15
1498,2025-01-15,C366,BEATRIZ NUNES,BELO HORIZONTE,MG,-19.9167,-43.9345,CAMISETA POLO,VESTUÁRIO,1,79.9,RÁPIDO EXPRESS,2025-01-16,2025-01-20,2025-01-20,Entregue com atraso,67.12,2331,2,5S7VHD8YPOCI,3.03,Rodoviário,Normal,Pendente,
1499,2025-02-04,C855,BRUNO LIMA,BELO HORIZONTE,MG,-19.9167,-43.9345,PANELA ELÉTRICA,ELETRODOMÉSTICOS,3,299.9,ENTREGA CERTA,2025-02-07,2025-02-12,2025-02-12,Entregue com atraso,76.67,2711,5,BXTCGGOOZ1KP,10.12,Rodoviário,Urgente,Pago,2025-02-09
1500,2025-01-20,C304,RENATA LIMA,SÃO PAULO,SP,-23.5505,-46.6333,IMPRESSORA LASER,ELETRÔNICOS,3,899.9,BRASIL LOGÍSTICA,2025-01-22,2025-01-27,2025-01-27,Cancelado,20.11,1426,2,7X5VHDCKUFQ5,4.88,Marítimo,Urgente,Pendente,
